categoryName,city,reviewsCount,stars,state,text,title,url
Zona de senderismo,Fresneda de la Sierra Tirón,1,4.0,Burgos,Tiene unas vistas formidables a los hayedos pinares arcaicas seven barios barancos debajo de esa cima esta el Tejo milenario para subir a este punto desde el refugio de tres aguas pueden subir por el Tejo milenario por el cortafuegos o por río de San Antonio bonitos senderos esta bien señalizado tanto para aquí al tejo o pozo negro,Cima Burgaiza,https://www.google.com/maps/search/?api=1&query=Cima%20Burgaiza&query_place_id=ChIJZ7ZYY2GeRQ0RETqo---daWg
Lugar de interés histórico,Santa María del Campo,9,5.0,Burgos,,Arco de la Costana de Santa María del Campo,https://www.google.com/maps/search/?api=1&query=Arco%20de%20la%20Costana%20de%20Santa%20Mar%C3%ADa%20del%20Campo&query_place_id=ChIJO_oDGoZsRg0R83Zue3y94nU
Estacionamiento de autocaravanas,Roa,13,5.0,Burgos,,Área de servicios para autocaravanas de Roa,https://www.google.com/maps/search/?api=1&query=%C3%81rea%20de%20servicios%20para%20autocaravanas%20de%20Roa&query_place_id=ChIJzYPNGBiRRg0Ri5hQvzCQxP0
Cabaña de montaña,Fresneda de la Sierra Tirón,37,5.0,Burgos,,Refugio de Tres Aguas,https://www.google.com/maps/search/?api=1&query=Refugio%20de%20Tres%20Aguas&query_place_id=ChIJy_XA83-eRQ0RwKRjSyHn0ow
Zona de senderismo,Pradoluengo,15,5.0,Burgos,"La subida inicial durilla y la bajada hasta el nacedero despacito que resbala en otoño con todo el suelo lleno de hojas. Preciosa ruta, unas 3h30 de caminata",Senda de La Muñeca,https://www.google.com/maps/search/?api=1&query=Senda%20de%20La%20Mu%C3%B1eca&query_place_id=ChIJiZA5bgOcRQ0R1TnHByXeC7Q
Lugar de interés histórico,Vega de Pas,323,5.0,Cantabria,Ruta fácil y muy bonita. Atraviesas varios túneles. Paisajes espectaculares,Túnel de la Engaña (boca norte),https://www.google.com/maps/search/?api=1&query=T%C3%BAnel%20de%20la%20Enga%C3%B1a%20(boca%20norte)&query_place_id=ChIJ0QJbJzDVTg0RJUbw7-d3ezE
Zona de senderismo,,0,,Burgos,,Circo de monteollas,https://www.google.com/maps/search/?api=1&query=Circo%20de%20monteollas&query_place_id=ChIJJYMkWwCfRQ0RyF5UBVdnboo
Zona de senderismo,,1,4.0,Burgos,,Alto de Montelaszarras,https://www.google.com/maps/search/?api=1&query=Alto%20de%20Montelaszarras&query_place_id=ChIJKaj8ltSfRQ0R0xFG7KwmsVY
Zona de senderismo,Santa Cruz del Valle Urbión,5,4.0,Burgos,Bonito camino para andar ver ahora lor árboles otoñales del los hayedos riachuelos setas de cualquier variedades  para venir estos lugares hay que entrar por el pueblo fresnesda de sierra tirón calle la iglesia cojer el río de turrioza,Cima Remendía,https://www.google.com/maps/search/?api=1&query=Cima%20Remend%C3%ADa&query_place_id=ChIJmc1UsqmeRQ0Rbj4s3jz0ig4
Zona de senderismo,Fresneda de la Sierra Tirón,2,5.0,Burgos,,Cerro Mojón Alto,https://www.google.com/maps/search/?api=1&query=Cerro%20Moj%C3%B3n%20Alto&query_place_id=ChIJL2JE2bKeRQ0RP2VVehGXgOw
Lugar de interés histórico,Villadiego,0,,Burgos,,Báscula,https://www.google.com/maps/search/?api=1&query=B%C3%A1scula&query_place_id=ChIJgerqJgClSA0R-k6DSqlLWPE
Zona de senderismo,Valgañón,16,5.0,La Rioja,Bonita montaña en forma de pirámide,Cerro Torocuervo,https://www.google.com/maps/search/?api=1&query=Cerro%20Torocuervo&query_place_id=ChIJy6kRZf11RQ0RDXFgQ-1uu3o
Servicio de transporte con acompañante,Burgos,27,5.0,Burgos,,VTCServices Burgos S.L.,https://www.google.com/maps/search/?api=1&query=VTCServices%20Burgos%20S.L.&query_place_id=ChIJ_bzEVtr7RQ0Rg21yJb0B1nk
Lugar de interés histórico,Villadiego,0,,Burgos,,"Bolera, Las ruedas.",https://www.google.com/maps/search/?api=1&query=Bolera%2C%20Las%20ruedas.&query_place_id=ChIJ13ayYAClSA0RLbGq5vbVgLc
Gasolinera,Castrojeriz,21,1.0,Burgos,"No abre a las 8h como pone, son las 8.2h y no ha abierto.",Estación de Servicio Petronor - Repsol,https://www.google.com/maps/search/?api=1&query=Estaci%C3%B3n%20de%20Servicio%20Petronor%20-%20Repsol&query_place_id=ChIJmyOhhYU8Rg0RygyaGwtmAo0
Tienda de alimentación,Castrojeriz,40,5.0,Burgos,Buena atención y surtido de todos alimentos a buena disposición y precio,Alimentación Cesar,https://www.google.com/maps/search/?api=1&query=Alimentaci%C3%B3n%20Cesar&query_place_id=ChIJAe9a5v49Rg0RSCSr80KFizY
Instalación de persianas,Burgos,8,1.0,Burgos,NO RECOMENDABLE. No realiza el trabajo al que se había comprometido ni en tiempo ni en forma.,Cierres Metálicos Pardo,https://www.google.com/maps/search/?api=1&query=Cierres%20Met%C3%A1licos%20Pardo&query_place_id=ChIJ3SJpiV77RQ0RkhbX2Vlttww
Iglesia,Icedo,4,5.0,Burgos,Precioso lugar,Iglesia de San Adrián Mártir,https://www.google.com/maps/search/?api=1&query=Iglesia%20de%20San%20Adri%C3%A1n%20M%C3%A1rtir&query_place_id=ChIJc2O6y02kSA0R02hHPtioYzA
Zona de senderismo,Villadiego,2,5.0,Burgos,,Sendero de la Gargantilla,https://www.google.com/maps/search/?api=1&query=Sendero%20de%20la%20Gargantilla&query_place_id=ChIJp9dFjN-lSA0RxpSHs0JqKfg
Fábrica de muebles,Burgos,24,5.0,Burgos,Profesionales de calidad y muy amables. Ayudan en todo lo que pueden con amabilidad. Recomiendo venir aquí,VR CARPINTEROS,https://www.google.com/maps/search/?api=1&query=VR%20CARPINTEROS&query_place_id=ChIJy_qkIv77RQ0Rdmcx-vrZS0M
Cabaña de montaña,,3,5.0,La Rioja,,Refugio de Iguareña,https://www.google.com/maps/search/?api=1&query=Refugio%20de%20Iguare%C3%B1a&query_place_id=ChIJfTbx3COdRQ0RG8WdF8yAi3k
,Pradoluengo,0,,Burgos,,Casa Bali,https://www.google.com/maps/search/?api=1&query=Casa%20Bali&query_place_id=ChIJjfX4yumbRQ0RxC909EUy5lQ
Empresa de suministros industriales,Burgos,4,1.0,Burgos,Mucho cuidado si cerca os rallan el coche o tenéis algún desperfecto.  Han sido ellos seguro. Hoy he aparcado enfrente y me ha salido una chica y me ha dicho que si lo dejaba lo encontraría completa mente rayado.   INCREÍBLE.     UNA AMENAZA MUY CLARA,Helios Dica Burgos,https://www.google.com/maps/search/?api=1&query=Helios%20Dica%20Burgos&query_place_id=ChIJsxJilF_7RQ0RpZXIjPyLF7o
Tienda de pinturas,Burgos,102,5.0,Burgos,"Preguntamos por un papel pintado y la chica que nos atendió fue muy amable.
Los precios muy buenos",Gómez Sáez,https://www.google.com/maps/search/?api=1&query=G%C3%B3mez%20S%C3%A1ez&query_place_id=ChIJ8Sztm1_7RQ0RGEr6rtRYzxI
Iglesia,Hormicedo,6,3.0,Burgos,"Una pena que la iglesia esté así, y que ni aún sea respetada por las pintadas",Iglesia de los Santos Julita y Quirico,https://www.google.com/maps/search/?api=1&query=Iglesia%20de%20los%20Santos%20Julita%20y%20Quirico&query_place_id=ChIJsTY3UYajSA0RLDgkhs9-1CY
Zona de senderismo,Valgañón,2,5.0,La Rioja,,Cerro de Fuente Milano,https://www.google.com/maps/search/?api=1&query=Cerro%20de%20Fuente%20Milano&query_place_id=ChIJvfh_6Op3RQ0R2jNdUetIYW4
Empresa de suministros industriales,Burgos,36,5.0,Burgos,Profesionalidad.,"Suministros 947, S.L.U.",https://www.google.com/maps/search/?api=1&query=Suministros%20947%2C%20S.L.U.&query_place_id=ChIJ9wYerF_7RQ0R5XvF5dCHmag
Zona de senderismo,Valgañón,4,5.0,La Rioja,,Corcusa,https://www.google.com/maps/search/?api=1&query=Corcusa&query_place_id=ChIJo1PtBYmdRQ0R-BpL_4UYzLA
Tienda de bricolaje,Burgos,0,,Burgos,,TiradeLEDs,https://www.google.com/maps/search/?api=1&query=TiradeLEDs&query_place_id=ChIJPSB7i177RQ0RcJd9TvQIcyY
Capilla,Villalbilla de Villadiego,1,5.0,Burgos,"Pequeña, casi siempre se encuentra cerrada",Ermita de San Roque,https://www.google.com/maps/search/?api=1&query=Ermita%20de%20San%20Roque&query_place_id=ChIJY5BoRu6jSA0RoAWSCiY5uYU
Zona de senderismo,Icedo,0,,Burgos,,Desfiladero del Butrón,https://www.google.com/maps/search/?api=1&query=Desfiladero%20del%20Butr%C3%B3n&query_place_id=ChIJySHJ2MGlSA0RRFDuyfjbYSk
Iglesia,,2,5.0,Burgos,"En honor a San Román se celebraban antiguamente las fiestas populares el 18 de noviembre. Además existía notable veneración por la reliquia de San Blas, cuya misa de celebración y adoración, el 3 de febrero, atraía fieles de los pueblos cercanos. Catalogada como bien de interés histórico artístico.

Se ubica sobre un promontorio en la parte superior de la pequeña cuesta sobre la que se asienta el pueblo.

De la fábrica primitiva románica conserva la nave original y única y el ábside. El ábside tiene las dos hiladas superiores de sillares de dos tonalidades diferentes alternando de forma intencionada, caso único en el románico burgalés. Este ábside tiene canecillos románicos de distintos motivos. Entre el siglo XII, probable fecha de su primera construcción y el XVI fue sufriendo diversas reformas y ampliaciones. Conserva el arco triunfal. Pila bautismal decorada del s. XIII.",Iglesia de San Román Mártir,https://www.google.com/maps/search/?api=1&query=Iglesia%20de%20San%20Rom%C3%A1n%20M%C3%A1rtir&query_place_id=ChIJWbQV8UWhSA0Rvl7DADlmd0E
Zona de senderismo,,1,5.0,Burgos,,Collado de Sierra Llana,https://www.google.com/maps/search/?api=1&query=Collado%20de%20Sierra%20Llana&query_place_id=ChIJLfexW3eZRQ0R90tz7UyWtf0
Parque infantil,La Puebla de Arganzón,0,,Burgos,,Haur Parkea,https://www.google.com/maps/search/?api=1&query=Haur%20Parkea&query_place_id=ChIJuxsDAACVTw0RhO6IvqZjvrc
Agencia de espectáculos,Burgos,0,,Burgos,,Platea Espectáculos,https://www.google.com/maps/search/?api=1&query=Platea%20Espect%C3%A1culos&query_place_id=ChIJf1Fli177RQ0RE1csJw-LIcQ
Banco,Aranda de Duero,1,5.0,Burgos,,Ibercaja Banco,https://www.google.com/maps/search/?api=1&query=Ibercaja%20Banco&query_place_id=ChIJhVzv7_cmRA0R02sFsqRKANw
Taller mecánico,Burgos,113,5.0,Burgos,Buen precio y competentes,Neumáticos Peláez pentasa 3 FIRST STOP,https://www.google.com/maps/search/?api=1&query=Neum%C3%A1ticos%20Pel%C3%A1ez%20pentasa%203%20FIRST%20STOP&query_place_id=ChIJhVhYgl_7RQ0Rr71tXv3aDlk
Zona de senderismo,,5,5.0,Burgos,Tramos pedroleros y subidas muy duras empujando la bici desde el Pico Trigaza hasta el Pico San Millán,Collado Flecho,https://www.google.com/maps/search/?api=1&query=Collado%20Flecho&query_place_id=ChIJ5U5r6vSZRQ0R9_9nGJ01nc0
Taller de reparación de automóviles,Burgos,19,5.0,Burgos,"Estuve aqui hace años para una reparacion en mi antiguo coche, no recuerdo el nombre del mecanico, pero me atentio estupendamente y me reparo el coche al precio estimado inicialmente.",TALLERES DRIFT CAR,https://www.google.com/maps/search/?api=1&query=TALLERES%20DRIFT%20CAR&query_place_id=ChIJ_RI1AV_7RQ0R72h99ps0QUg
Cabaña de montaña,,1,4.0,Burgos,La senda esta con mucha piedra suelta.,Choza del San Millán,https://www.google.com/maps/search/?api=1&query=Choza%20del%20San%20Mill%C3%A1n&query_place_id=ChIJ7ycnRxGZRQ0RkZM3ai3gM2M
Ayuntamiento,Quintanilla Cabe Rojas,2,5.0,Burgos,,Casa consistorial,https://www.google.com/maps/search/?api=1&query=Casa%20consistorial&query_place_id=ChIJH29MawBdTw0R9LYjj4JiMdA
Peluquería,Aranda de Duero,46,5.0,Burgos,,Peluquería Aso,https://www.google.com/maps/search/?api=1&query=Peluquer%C3%ADa%20Aso&query_place_id=ChIJmxFLXbInRA0R01T08L_mBdg
Gimnasio,Quintanilla Cabe Rojas,4,5.0,Burgos,,Parque de gimnasia,https://www.google.com/maps/search/?api=1&query=Parque%20de%20gimnasia&query_place_id=ChIJSSf9la5dTw0R5TriH_s2INY
Academia de baile,Aranda de Duero,26,1.0,Burgos,"He estado dos años con rebeca, y lo único que he recibido humillaciones, solo enseña , bueno enseñar, enseñar...a las que les cae bien. Como profesora deja mucho que desear, y como bailarina de lo mismo. En las clases no enseña a las chicas a moverse, hace clases a parte para enseñarte a hacer olas y según llegas a clase te dice ..hola dame los 10 € y hasta luego..vamos que si quieres ver olas vete a la playa. En fin una experiencia muy desagradable. Tiene que llevar profesionales a la cena de empresa para que les enseñe a moverse un poco..MADRE Mia!!, se han dado de baja mucha gente por lo mismo, y otras personas la aguantan por qué no hay muchos sitios para elegir. A mí marido también le trató fatal los dos últimos meses del curso los pago y no fue porque no la aguantaba más. Ahora estamos yendo a otra escuela de baile a burgos y genial, son profesores profesionales  que te enseñan y te tratan como tiene que ser,",Escuela de baile Rebeca Cuadrado,https://www.google.com/maps/search/?api=1&query=Escuela%20de%20baile%20Rebeca%20Cuadrado&query_place_id=ChIJnWP1_MAnRA0RKmwg0IOP5Ew
Bar,Aranda de Duero,343,3.0,Burgos,"El local no está mal pero es un poco frío y lo hace.
Las hamburguesas están muy sabrosas y buenas, bien hechas y la carne muy rica.
El servicio muy correcto y atento.
El ambiente no es que sea muy jovial pero pasable.
Lo mejor la comida.",BAR CANAPÉ,https://www.google.com/maps/search/?api=1&query=BAR%20CANAP%C3%89&query_place_id=ChIJV6eiF_gmRA0RZZJSK6HJWAs
Zona de senderismo,Barbadillo de Herreros,1,4.0,Burgos,Situado en el cordal de la Sierra de la Demanda.,Cerro Cabeza de la Piñuela,https://www.google.com/maps/search/?api=1&query=Cerro%20Cabeza%20de%20la%20Pi%C3%B1uela&query_place_id=ChIJSbgnkN6eRQ0RdSpVYgnPJ70
Compañía del gas,Burgos,9,5.0,Burgos,,Efitérmica,https://www.google.com/maps/search/?api=1&query=Efit%C3%A9rmica&query_place_id=ChIJ656mjF77RQ0Rl3AAbnVKGno
Iglesia,Villanueva de Teba,1,5.0,Burgos,,Iglesia de San Pedro,https://www.google.com/maps/search/?api=1&query=Iglesia%20de%20San%20Pedro&query_place_id=ChIJpWvqxpp5Tw0R5_JC1pPvvZ0
Taller de automóviles,Burgos,4,1.0,Burgos,"Unos impresentables, 15 días el coche en la puerta del bar para peritaje cuando al 2 día ya avia pasado el perito, les llamas y ni te contestan, 6 meses esperando una reparación que según ellos se tardaba 2 días vas al taller la puerta cerrada ni te atienden, no hacen más que darte largas  mañana te cojo el coche tengo coche de sustitución y no te lo arreglan nunca, ojalá fuera un caso aislado pero todos sus clientes tienen que estar pendientes de ellos para las reparaciones las cuales no acaban nunca.",Carrocerías Osma,https://www.google.com/maps/search/?api=1&query=Carrocer%C3%ADas%20Osma&query_place_id=ChIJFQqQPAD7RQ0RpWwtwSCqNp8
Zona de senderismo,Fresneda de la Sierra Tirón,2,5.0,Burgos,,Cerro Cabeza Aguilez,https://www.google.com/maps/search/?api=1&query=Cerro%20Cabeza%20Aguilez&query_place_id=ChIJ_94M8jGZRQ0RmUpCIP97QmE
Atracción turística,Quintanilla Cabe Rojas,330,5.0,Burgos,"Es un sitio curioso. En lo alto de un pequeño páramo, está el tanque. Muy chulo para pasar un rato.",Tanque M60 Patton,https://www.google.com/maps/search/?api=1&query=Tanque%20M60%20Patton&query_place_id=ChIJsZ5mEnldTw0RC2_N0_1WJm0
Ayuntamiento,Villanueva de Teba,8,1.0,Burgos,No me gusta nada el parque y las máquinas deportivas que han puesto delante de la iglesia.,Ayuntamiento de Villanueva de Teba,https://www.google.com/maps/search/?api=1&query=Ayuntamiento%20de%20Villanueva%20de%20Teba&query_place_id=ChIJ175vKOx5Tw0RBoFrp8ELLAY
Zona de senderismo,Rojas,0,,Burgos,,Castillo de rojas,https://www.google.com/maps/search/?api=1&query=Castillo%20de%20rojas&query_place_id=ChIJYdw2jYxdTw0R1N_m7zk6EiY
Cabaña de montaña,,1,4.0,Burgos,Muy bien conservada para si llega el caso refugiarse de la intemperie,Choza del Palancar,https://www.google.com/maps/search/?api=1&query=Choza%20del%20Palancar&query_place_id=ChIJ3daL5wyZRQ0Rr5UqyUbJ7vY
Bar,Aranda de Duero,886,5.0,Burgos,,Bar Jamari,https://www.google.com/maps/search/?api=1&query=Bar%20Jamari&query_place_id=ChIJMSaiOfgmRA0RkdNHy1c9Euo
Zona de senderismo,Silanes,0,,Burgos,,Monte el Buey. 1.292mts,https://www.google.com/maps/search/?api=1&query=Monte%20el%20Buey.%201.292mts&query_place_id=ChIJrxwZvBd3Tw0R0hYUHo7JaeU
Oficina de gobierno local,Rojas,0,,Burgos,,Plaza,https://www.google.com/maps/search/?api=1&query=Plaza&query_place_id=ChIJPzJzTjtdTw0RAQwep4flIzg
Zona de senderismo,,1,5.0,Burgos,"Pequeña laguna al pie del San Millan, solo acumula agua en los meses de invierno o en deshielo.",Laguna de San Millan,https://www.google.com/maps/search/?api=1&query=Laguna%20de%20San%20Millan&query_place_id=ChIJZ8KVSACZRQ0RbVyZFFYjmmE
Bar,Villanueva de Teba,1,1.0,Burgos,"No es porque sean lentos, que también lo son, sino que parece que solo ponen tapa a los colegas del pueblo, lo que es un feo detalle y una falta de profesionalidad. De lo de que cada día te cobren una cosa diferente hablaremos en otro momento…., mientras, los que estamos de paso seguiremos de paso, pero sin parar a tomar nada ahi.",Bar Nuevo Villanueva,https://www.google.com/maps/search/?api=1&query=Bar%20Nuevo%20Villanueva&query_place_id=ChIJhY9bpgh5Tw0RkGrb0DsjiZc
Servicio de seguridad contra incendios,,0,,Burgos,,Torre vigilancia Incendios Mancubo/Pancorbo. Burgos. INFOCAL,https://www.google.com/maps/search/?api=1&query=Torre%20vigilancia%20Incendios%20Mancubo%2FPancorbo.%20Burgos.%20INFOCAL&query_place_id=ChIJ42CBSMt5Tw0RPpsJXbpONXw
Cementerio,Sta María Ribarredonda,0,,Burgos,,Cementerio,https://www.google.com/maps/search/?api=1&query=Cementerio&query_place_id=ChIJ__8vGiB6Tw0RKsyO0eGCsrI
Clínica de fisioterapia,Aranda de Duero,19,5.0,Burgos,"Excelentes profesionales y muy cercanos, a parte de buenas personas. Salí encantada. Repetiré siempre!",Fisioterapia González,https://www.google.com/maps/search/?api=1&query=Fisioterapia%20Gonz%C3%A1lez&query_place_id=ChIJBwJUcdonRA0RCiWsXodt0mA
Fabricante de repuestos para automóviles,Burgos,39,4.0,Burgos,,Frenbur,https://www.google.com/maps/search/?api=1&query=Frenbur&query_place_id=ChIJ0R_pdKD8RQ0Rw0Az-6Z1eKU
Lugar de interés histórico,Santa María del Campo,0,,Burgos,,Restos de muralla,https://www.google.com/maps/search/?api=1&query=Restos%20de%20muralla&query_place_id=ChIJMV5rzNVtRg0RjOSxiEX5lcI
Parque infantil,Aranda de Duero,2,1.0,Burgos,Llamarle parque infantil es ser muy generosos.  Teniendo un skatepark cerca debería estar mejor acondicionado para que podamos llevar a los más peques que prefieran quedarse jugando en lugar de hacer skate.  Decepciona.,Parque infantil,https://www.google.com/maps/search/?api=1&query=Parque%20infantil&query_place_id=ChIJHz3h73gnRA0Rf5Vl0cqOOlU
Cementerio,Roa,0,,Burgos,,Cementerio de Roa,https://www.google.com/maps/search/?api=1&query=Cementerio%20de%20Roa&query_place_id=ChIJ14YMQmqRRg0RJtSzLMlgArA
Reserva natural,Barbadillo de Herreros,16,5.0,Burgos,Lugar digno de visitar,Sierra de la Demanda,https://www.google.com/maps/search/?api=1&query=Sierra%20de%20la%20Demanda&query_place_id=ChIJRz_ZZR2ZRQ0RLeB5cNeYy60
Fábrica de confección textil,Burgos,5,5.0,Burgos,Excelente,Confecciones Este,https://www.google.com/maps/search/?api=1&query=Confecciones%20Este&query_place_id=ChIJd8yYvl_7RQ0Rq3neVOWFwMQ
Taller de reparación de automóviles,Burgos,146,1.0,Burgos,"Llevé el coche porque me falló el alternador y había que cambiarlo. Lo llevé el 25/03 y me llamó el 26/03 la chica de la oficina para confirmarme que había que cambiar el alternador y darme el presupuesto, el cual me dice que asciende a 343,60€. Mi sorpresa es cuando el 28/03 voy a por el coche y cuando voy a pagar, la chica me dice que son 436, 37€. Yo alucinada le digo que si me lo está diciendo bien porque no es eso lo que me dijo cuando me dio el presupuesto y me dice que sí que está bien. Insisto y le digo que igual me lo dijo sin I.V.A. o sin contar la mano de obra...diciendo solo el importe de la pieza nueva, a lo que ella me dice que no (incluso el mecánico le dice que quizás me lo dijo sin I.V.A.). La única respuesta de ella es que lo tiene apuntado en el ordenador y tiene que son 436,37€. Yo también lo apunté, además tenía a una compañera de trabajo al lado cuando me dijo el presupuesto y es más, de haberme dicho de primeras que el arreglo ascendía a más de 400€, no lo habría arreglado, puesto que está viejito ya y con muchos km. Y no me compensa. En definitiva, el error (o mala fe) de esta chica me ha salido caro. He pedido la hoja de reclamaciones y, evidentemente, no volveré a ir nunca ni yo ni ninguno de mis conocidos. Espero que la chica tenga más cuidado si lo ha hecho por error, lo cual tengo mis dudas) y si ha sido con mala fé, me parece muy sinvergüenza. En cualquier caso, si fuera una empleada mía, le daría un ultimátum porque no puede ser. Por ese fallo, y esos casi 93€ de diferencia, yo no habría arreglado el coche o lo habría llevado a otro taller.",Confortauto Taller Hermanos Domingo,https://www.google.com/maps/search/?api=1&query=Confortauto%20Taller%20Hermanos%20Domingo&query_place_id=ChIJLXldo1_7RQ0Rb0aSHPTfHe8
